run_id,variant,case_set,instance_id,solved,steps_used,tree_nodes,effective_steps,steps_allowed,fraction_steps_used,total_tokens,cost_bpt,cost_usd,duration_s,stopped_reason
D_c2_mixed_value,D,c2,invoice_summary_001,1,3,4,4,18,0.1667,10031,435390.0,0.00124862,78.14,auto_finalized
D_c2_mixed_value,D,c2,label_join_001,1,3,4,4,18,0.1667,14503,574500.0,0.0016863000000000002,84.46,auto_finalized
D_c2_mixed_value,D,c2,partner_brief_001,1,5,6,6,18,0.2778,20315,778440.0,0.0023304,119.8,auto_finalized
D_c2_mixed_value,D,c2,profile_preview_001,0,31,39,39,18,1.7222,155895,2860080.0,0.00798892,380.23,reviewer_rejected
D_c2_mixed_value,D,c2,queue_digest_001,1,4,5,5,18,0.2222,15569,763800.0,0.00230183,114.82,auto_finalized
D_c2_mixed_value,D,c2,ratio_guard_001,1,3,4,4,18,0.1667,9835,414600.0,0.00115056,70.19,auto_finalized
D_c2_mixed_value,D,c2,renewal_banner_001,0,36,38,38,18,2.0000,141055,2716260.0,0.0075971599999999995,319.69,reviewer_rejected
D_c2_mixed_value,D,c2,retry_slot_001,1,5,7,7,18,0.2778,26712,1150020.0,0.0034307800000000005,134.56,auto_finalized
D_c2_mixed_value,D,c2,shipment_digest_001,1,4,5,5,18,0.2222,19364,741150.0,0.0021231500000000003,81.04,auto_finalized
D_c2_mixed_value,D,c2,sprint_rollup_001,1,3,4,4,18,0.1667,9310,412200.0,0.00117271,68.84,auto_finalized
D_c2_mixed_value,D,c2,tag_visibility_001,1,3,4,4,18,0.1667,8717,378030.0,0.00105808,62.76,auto_finalized
D_c2_mixed_value,D,c2,timeline_caption_001,0,36,38,38,18,2.0000,184307,4475070.0,0.01266638,454.69,reviewer_rejected
D_c2_mixed_value,D,c2,window_center_001,1,3,4,4,18,0.1667,8692,386790.0,0.00110652,71.78,auto_finalized
E_c1_mixed_hindsight,E,c1,board_rollup_001,1,3,4,4,18,0.1667,9904,439710.0,0.00123265,70.43,auto_finalized
E_c1_mixed_hindsight,E,c1,budget_snapshot_001,1,29,40,40,18,1.6111,194906,4462980.0,0.01238074,442.69,reviewer_accepted_finalized
E_c1_mixed_hindsight,E,c1,contact_card_001,0,25,27,27,18,1.3889,143102,1422270.0,0.00394955,340.34,reviewer_rejected
E_c1_mixed_hindsight,E,c1,digest_preview_001,0,0,0,0,18,0.0000,0,0.0,0.0,2.8,
E_c1_mixed_hindsight,E,c1,incident_brief_001,1,4,5,5,18,0.2222,15555,799890.0,0.00237917,105.95,auto_finalized
E_c1_mixed_hindsight,E,c1,invoice_footer_001,1,23,34,34,18,1.2778,241300,3500550.0,0.010171069999999997,548.28,auto_finalized
E_c1_mixed_hindsight,E,c1,label_formatter_001,1,3,4,4,18,0.1667,9400,433230.0,0.0013086100000000002,86.49,auto_finalized
E_c1_mixed_hindsight,E,c1,median_window_001,1,3,4,4,18,0.1667,9071,404430.0,0.00115862,68.6,auto_finalized
E_c1_mixed_hindsight,E,c1,milestone_rollup_001,1,4,5,5,18,0.2222,18752,709650.0,0.00202954,88.44,auto_finalized
E_c1_mixed_hindsight,E,c1,nested_app_001,1,4,5,5,18,0.2222,19161,731250.0,0.00210518,98.65,auto_finalized
E_c1_mixed_hindsight,E,c1,owner_recap_001,1,8,9,9,18,0.4444,30507,1131780.0,0.0031795199999999995,125.71,auto_finalized
E_c1_mixed_hindsight,E,c1,owner_sort_001,1,3,4,4,18,0.1667,8753,385830.0,0.00106403,66.6,auto_finalized
E_c1_mixed_hindsight,E,c1,priority_snapshot_001,1,4,5,5,18,0.2222,12863,558930.0,0.0016704099999999998,93.74,auto_finalized
E_c1_mixed_hindsight,E,c1,renewal_preview_001,1,20,22,22,18,1.1111,62748,555690.0,0.0015293299999999998,209.03,auto_finalized
E_c1_mixed_hindsight,E,c1,risk_score_001,1,3,4,4,18,0.1667,9338,408870.0,0.00116074,72.86,auto_finalized
E_c1_mixed_hindsight,E,c1,shipment_preview_001,0,30,42,42,18,1.6667,201829,4858680.0,0.01360593,603.5,reviewer_rejected
E_c1_mixed_hindsight,E,c1,simple_mean_bug_001,1,2,3,3,18,0.1111,6494,302640.0,0.0008135099999999999,66.09,auto_finalized
E_c1_mixed_hindsight,E,c1,status_slug_001,1,3,4,4,18,0.1667,8541,376110.0,0.00104164,78.4,auto_finalized
E_c1_mixed_hindsight,E,c1,team_digest_001,1,6,8,8,18,0.3333,38825,1358550.0,0.0039101100000000005,181.39,auto_finalized
E_c1_mixed_hindsight,E,c1,workspace_digest_001,1,5,6,6,18,0.2778,17985,716550.0,0.0019743300000000003,105.65,auto_finalized
E_c2_mixed_hindsight,E,c2,assignee_board_001,0,23,40,40,18,1.2778,261436,4846860.0,0.01340503,422.91,reviewer_rejected
E_c2_mixed_hindsight,E,c2,campaign_header_001,1,20,22,22,18,1.1111,72416,705900.0,0.00210807,256.08,auto_finalized
E_c2_mixed_hindsight,E,c2,comment_highlight_001,0,0,0,0,18,0.0000,0,0.0,0.0,2.83,
E_c2_mixed_hindsight,E,c2,dispatch_preview_001,0,30,41,41,18,1.6667,185145,4512480.0,0.01311903,643.96,reviewer_rejected
E_c2_mixed_hindsight,E,c2,fee_rounding_001,1,3,4,4,18,0.1667,8827,424050.0,0.0013088,85.41,auto_finalized
E_c2_mixed_hindsight,E,c2,headline_api_001,0,0,0,0,18,0.0000,0,0.0,0.0,2.83,
E_c2_mixed_hindsight,E,c2,incident_brief_c2_001,1,4,5,5,18,0.2222,19561,748950.0,0.00220277,124.95,auto_finalized
E_c2_mixed_hindsight,E,c2,invoice_summary_001,1,3,4,4,18,0.1667,9998,434610.0,0.00125034,84.05,auto_finalized
E_c2_mixed_hindsight,E,c2,label_join_001,1,3,4,4,18,0.1667,8331,363120.0,0.0010126599999999999,67.38,auto_finalized
E_c2_mixed_hindsight,E,c2,partner_brief_001,0,0,0,0,18,0.0000,0,0.0,0.0,2.78,
E_c2_mixed_hindsight,E,c2,profile_preview_001,0,31,39,39,18,1.7222,144533,2844300.0,0.00781231,434.43,reviewer_rejected
E_c2_mixed_hindsight,E,c2,queue_digest_001,1,4,5,5,18,0.2222,20281,907230.0,0.00272499,137.25,auto_finalized
E_c2_mixed_hindsight,E,c2,ratio_guard_001,1,3,4,4,18,0.1667,9838,414390.0,0.0011486,72.41,auto_finalized
E_c2_mixed_hindsight,E,c2,renewal_banner_001,0,36,38,38,18,2.0000,126318,2488500.0,0.006969530000000001,394.47,reviewer_rejected
E_c2_mixed_hindsight,E,c2,retry_slot_001,1,3,4,4,18,0.1667,17162,822300.0,0.00248554,123.88,auto_finalized
E_c2_mixed_hindsight,E,c2,shipment_digest_001,1,4,5,5,18,0.2222,12140,524640.0,0.00152199,95.68,auto_finalized
E_c2_mixed_hindsight,E,c2,sprint_rollup_001,1,3,4,4,18,0.1667,9191,406560.0,0.00115123,76.02,auto_finalized
E_c2_mixed_hindsight,E,c2,tag_visibility_001,1,3,4,4,18,0.1667,8717,378030.0,0.00105808,65.11,auto_finalized
E_c2_mixed_hindsight,E,c2,timeline_caption_001,0,36,38,38,18,2.0000,111271,2462580.0,0.006989100000000001,347.28,reviewer_rejected
E_c2_mixed_hindsight,E,c2,window_center_001,1,3,4,4,18,0.1667,8680,394470.0,0.00115244,68.85,auto_finalized
F_c1_9b_120b_planner,F,c1,board_rollup_001,1,4,5,5,18,0.2222,13928,255000.0,0.0016750500000000002,217.63,auto_finalized
F_c1_9b_120b_planner,F,c1,budget_snapshot_001,0,36,38,38,18,2.0000,149914,1439955.0,0.008322949999999999,1391.83,reviewer_rejected
F_c1_9b_120b_planner,F,c1,contact_card_001,0,16,18,18,18,0.8889,103524,1000653.0,0.0068897,852.49,reviewer_rejected
F_c1_9b_120b_planner,F,c1,digest_preview_001,0,16,18,18,18,0.8889,66775,773685.0,0.004423,560.64,reviewer_rejected
F_c1_9b_120b_planner,F,c1,incident_brief_001,1,5,6,6,18,0.2778,20096,460695.0,0.00258415,245.08,auto_finalized
F_c1_9b_120b_planner,F,c1,invoice_footer_001,1,9,10,10,18,0.5000,39692,609198.0,0.00456505,448.25,auto_finalized
F_c1_9b_120b_planner,F,c1,label_formatter_001,1,11,18,18,18,0.6111,112894,1270791.0,0.01206485,1154.53,auto_finalized
F_c1_9b_120b_planner,F,c1,median_window_001,1,3,4,4,18,0.1667,9543,193668.0,0.0011817,147.11,auto_finalized
F_c1_9b_120b_planner,F,c1,milestone_rollup_001,0,9,11,11,18,0.5000,28703,553791.0,0.002452,350.83,reviewer_rejected
F_c1_9b_120b_planner,F,c1,nested_app_001,0,21,27,27,18,1.1667,152965,549387.0,0.0026847999999999998,1441.76,reviewer_rejected
F_c1_9b_120b_planner,F,c1,owner_recap_001,1,21,23,23,18,1.1667,89530,434697.0,0.0018558,720.91,auto_finalized
F_c1_9b_120b_planner,F,c1,owner_sort_001,1,4,5,5,18,0.2222,12669,217251.0,0.0014728000000000002,153.9,auto_finalized
F_c1_9b_120b_planner,F,c1,priority_snapshot_001,0,8,10,10,18,0.4444,27541,563154.0,0.00235885,252.82,reviewer_rejected
F_c1_9b_120b_planner,F,c1,renewal_preview_001,0,0,0,0,18,0.0000,0,0.0,0.0,2.86,
F_c1_9b_120b_planner,F,c1,risk_score_001,1,4,5,5,18,0.2222,13150,229239.0,0.00155155,240.5,auto_finalized
F_c1_9b_120b_planner,F,c1,shipment_preview_001,0,36,38,38,18,2.0000,169337,1386375.0,0.010631650000000001,874.36,reviewer_rejected
F_c1_9b_120b_planner,F,c1,simple_mean_bug_001,1,3,4,4,18,0.1667,17360,255474.0,0.00190985,84.42,auto_finalized
F_c1_9b_120b_planner,F,c1,status_slug_001,1,3,4,4,18,0.1667,9325,185046.0,0.0011282000000000002,77.4,auto_finalized
F_c1_9b_120b_planner,F,c1,team_digest_001,1,14,16,16,18,0.7778,120383,1200774.0,0.012452850000000001,404.18,auto_finalized
F_c1_9b_120b_planner,F,c1,workspace_digest_001,1,6,7,7,18,0.3333,24173,360303.0,0.00270115,114.33,auto_finalized
F_c2_9b_120b_planner,F,c2,assignee_board_001,0,35,39,39,18,1.9444,195533,1290144.0,0.0105108,601.33,reviewer_rejected
F_c2_9b_120b_planner,F,c2,campaign_header_001,0,21,23,23,18,1.1667,76363,789144.0,0.0026512000000000003,313.7,reviewer_rejected
F_c2_9b_120b_planner,F,c2,comment_highlight_001,1,5,6,6,18,0.2778,17623,286368.0,0.00206025,92.92,auto_finalized
F_c2_9b_120b_planner,F,c2,dispatch_preview_001,0,27,33,33,18,1.5000,156120,1354908.0,0.0098158,691.1,reviewer_rejected
F_c2_9b_120b_planner,F,c2,fee_rounding_001,1,3,4,4,18,0.1667,16644,383007.0,0.0021813,102.17,auto_finalized
F_c2_9b_120b_planner,F,c2,headline_api_001,0,34,39,39,18,1.8889,329284,2299806.0,0.01991205,879.32,reviewer_rejected
F_c2_9b_120b_planner,F,c2,incident_brief_c2_001,1,4,5,5,18,0.2222,21355,315183.0,0.0024378,132.31,auto_finalized
F_c2_9b_120b_planner,F,c2,invoice_summary_001,1,4,5,5,18,0.2222,13407,246537.0,0.00163505,79.92,auto_finalized
F_c2_9b_120b_planner,F,c2,label_join_001,1,3,4,4,18,0.1667,10004,312036.0,0.00146985,82.44,auto_finalized
F_c2_9b_120b_planner,F,c2,partner_brief_001,1,8,9,9,18,0.4444,25930,509427.0,0.0031644999999999998,120.14,auto_finalized
F_c2_9b_120b_planner,F,c2,profile_preview_001,0,14,16,16,18,0.7778,41041,625392.0,0.00316,200.04,reviewer_rejected
F_c2_9b_120b_planner,F,c2,queue_digest_001,1,5,6,6,18,0.2778,16484,400881.0,0.0021985999999999998,103.03,auto_finalized
F_c2_9b_120b_planner,F,c2,ratio_guard_001,1,3,4,4,18,0.1667,10466,195981.0,0.0012629000000000002,94.94,auto_finalized
F_c2_9b_120b_planner,F,c2,renewal_banner_001,1,20,22,22,18,1.1111,76434,507420.0,0.0018543499999999998,262.58,auto_finalized
F_c2_9b_120b_planner,F,c2,retry_slot_001,1,3,4,4,18,0.1667,10627,327189.0,0.0015731500000000002,91.27,auto_finalized
F_c2_9b_120b_planner,F,c2,shipment_digest_001,1,4,5,5,18,0.2222,14289,382458.0,0.0019075000000000003,95.7,auto_finalized
F_c2_9b_120b_planner,F,c2,sprint_rollup_001,1,3,4,4,18,0.1667,10142,217596.0,0.0013025,77.38,auto_finalized
F_c2_9b_120b_planner,F,c2,tag_visibility_001,1,4,5,5,18,0.2222,12257,212988.0,0.00143685,77.5,auto_finalized
F_c2_9b_120b_planner,F,c2,timeline_caption_001,0,35,39,39,18,1.9444,201163,1818312.0,0.0109769,791.01,reviewer_rejected
F_c2_9b_120b_planner,F,c2,window_center_001,1,3,4,4,18,0.1667,9292,195849.0,0.00117705,73.08,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,board_rollup_001,1,4,5,5,18,0.2222,14018,259029.0,0.0016983500000000002,101.36,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,budget_snapshot_001,1,21,23,23,18,1.1667,91707,902805.0,0.0036838,362.66,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,contact_card_001,0,36,38,38,18,2.0000,142196,1162332.0,0.00809725,325.95,reviewer_rejected
F_strict_c1_9b_120b_planner,F_strict,c1,digest_preview_001,0,26,28,28,18,1.4444,133947,914934.0,0.004933600000000001,327.17,reviewer_rejected
F_strict_c1_9b_120b_planner,F_strict,c1,incident_brief_001,1,5,6,6,18,0.2778,23984,504678.0,0.00302755,154.44,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,invoice_footer_001,1,4,5,5,18,0.2222,15309,396411.0,0.0021402500000000002,132.61,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,label_formatter_001,1,21,23,23,18,1.1667,167048,790098.0,0.005641800000000001,551.19,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,median_window_001,1,3,4,4,18,0.1667,11976,220560.0,0.0014514,80.44,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,milestone_rollup_001,1,9,11,11,18,0.5000,38123,431622.0,0.0030832500000000005,150.02,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,nested_app_001,0,24,26,26,18,1.3333,107294,553917.0,0.0028126999999999996,291.27,reviewer_rejected
F_strict_c1_9b_120b_planner,F_strict,c1,owner_recap_001,1,9,10,10,18,0.5000,32916,599052.0,0.00385635,116.22,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,owner_sort_001,1,4,5,5,18,0.2222,12676,219756.0,0.0014845000000000001,77.61,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,priority_snapshot_001,0,8,10,10,18,0.4444,26116,399906.0,0.0019297500000000003,116.78,reviewer_rejected
F_strict_c1_9b_120b_planner,F_strict,c1,renewal_preview_001,1,17,26,26,18,0.9444,145426,584709.0,0.0021875500000000003,331.81,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,risk_score_001,1,4,5,5,18,0.2222,22592,322209.0,0.0025512,98.63,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,shipment_preview_001,0,34,39,39,18,1.8889,148772,1527765.0,0.00932255,317.06,reviewer_rejected
F_strict_c1_9b_120b_planner,F_strict,c1,simple_mean_bug_001,1,3,4,4,18,0.1667,9952,196350.0,0.0011954,63.83,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,status_slug_001,1,3,4,4,18,0.1667,9320,183558.0,0.00112115,71.8,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,team_digest_001,1,9,11,11,18,0.5000,28747,342960.0,0.0020726,133.2,auto_finalized
F_strict_c1_9b_120b_planner,F_strict,c1,workspace_digest_001,0,0,0,0,18,0.0000,0,0.0,0.0,2.82,
F_strict_c2_9b_120b_planner,F_strict,c2,assignee_board_001,0,36,38,38,18,2.0000,193284,1570296.0,0.010456700000000001,470.22,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,campaign_header_001,0,36,38,38,18,2.0000,151459,1273353.0,0.008784900000000002,432.77,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,comment_highlight_001,1,4,5,5,18,0.2222,13432,237549.0,0.0015898,81.01,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,dispatch_preview_001,0,23,25,25,18,1.2778,103589,518757.0,0.0024300500000000004,321.38,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,fee_rounding_001,1,3,4,4,18,0.1667,9165,192819.0,0.0011556,73.06,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,headline_api_001,0,26,28,28,18,1.4444,179891,1751205.0,0.0162016,519.89,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,incident_brief_c2_001,1,3,4,4,18,0.1667,17973,290517.0,0.00210705,103.31,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,invoice_summary_001,1,4,5,5,18,0.2222,13697,242154.0,0.0016324500000000001,68.2,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,label_join_001,1,3,4,4,18,0.1667,9039,187800.0,0.0011278,67.44,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,partner_brief_001,1,8,9,9,18,0.4444,33714,418533.0,0.0036253,110.34,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,profile_preview_001,0,18,20,20,18,1.0000,61763,638172.0,0.00316985,222.85,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,queue_digest_001,1,4,5,5,18,0.2222,14132,411348.0,0.0020149,92.95,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,ratio_guard_001,1,4,5,5,18,0.2222,22875,323091.0,0.0026014999999999996,120.8,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,renewal_banner_001,0,36,38,38,18,2.0000,152923,1138902.0,0.008450500000000001,293.56,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,retry_slot_001,1,3,4,4,18,0.1667,10629,330981.0,0.00159035,84.01,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,shipment_digest_001,1,4,5,5,18,0.2222,14570,400194.0,0.0020029500000000003,92.01,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,sprint_rollup_001,1,6,7,7,18,0.3333,18260,281556.0,0.00207755,79.02,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,tag_visibility_001,1,4,5,5,18,0.2222,11672,211053.0,0.0013943000000000002,71.25,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,timeline_caption_001,0,26,28,28,18,1.4444,97722,1196103.0,0.00861395,217.81,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,window_center_001,1,3,4,4,18,0.1667,9171,182550.0,0.0011099999999999999,66.32,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,alert_subject_001,0,24,26,26,18,1.3333,89215,1175325.0,0.00839745,293.85,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,backlog_health_medium_c3_001,1,3,4,4,18,0.1667,10133,210522.0,0.0012608,73.16,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_banner_trim_001,1,3,4,4,18,0.1667,9123,184338.0,0.0011172,73.52,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_clamp_floor_001,1,3,4,4,18,0.1667,9331,201861.0,0.0012067,66.88,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_csv_count_001,1,3,4,4,18,0.1667,9027,182919.0,0.0011027,62.72,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_eta_label_001,1,3,4,4,18,0.1667,15643,247125.0,0.00180255,91.2,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_initials_join_001,1,20,31,31,18,1.1111,174313,877350.0,0.00464845,359.85,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,c3_slug_tail_001,1,3,4,4,18,0.1667,9123,198546.0,0.00117965,78.25,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_title_case_001,0,25,33,33,18,1.3889,158637,1007685.0,0.00594625,452.39,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,escalation_caption_001,1,28,30,30,18,1.5556,108424,908724.0,0.00516255,268.17,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,invoice_alerts_medium_c3_001,1,3,4,4,18,0.1667,11284,360630.0,0.00169165,91.65,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,ledger_preview_001,1,4,5,5,18,0.2222,12175,227901.0,0.0014902000000000001,85.3,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,oncall_brief_medium_c3_001,1,4,5,5,18,0.2222,14701,397044.0,0.0019699,87.36,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,quota_snapshot_medium_c3_001,1,5,6,6,18,0.2778,15370,253770.0,0.0017692,74.55,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,release_notes_medium_c3_001,1,4,5,5,18,0.2222,16343,439794.0,0.0022443999999999997,106.65,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,roster_signature_001,1,28,30,30,18,1.5556,116843,988113.0,0.0058515,338.0,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,segment_badge_001,1,13,14,14,18,0.7222,53768,602349.0,0.00569485,149.4,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,ticket_digest_medium_c3_001,1,5,6,6,18,0.2778,16815,410853.0,0.00224775,93.34,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,transfer_digest_001,0,31,42,42,18,1.7222,349991,2814753.0,0.023816600000000004,711.43,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,uptime_rollup_medium_c3_001,1,7,8,8,18,0.3889,23483,464094.0,0.00288445,98.5,auto_finalized
G_c1_9b_hindsight,G,c1,board_rollup_001,1,4,5,5,18,0.2222,13294,119646.0,0.00136245,109.33,auto_finalized
G_c1_9b_hindsight,G,c1,budget_snapshot_001,0,36,38,38,18,2.0000,149173,680031.0,0.00761965,299.67,reviewer_rejected
G_c1_9b_hindsight,G,c1,contact_card_001,1,6,7,7,18,0.3333,25814,232326.0,0.00263825,121.69,auto_finalized
G_c1_9b_hindsight,G,c1,digest_preview_001,0,32,34,34,18,1.7778,162871,871380.0,0.0097768,300.66,reviewer_rejected
G_c1_9b_hindsight,G,c1,incident_brief_001,1,6,7,7,18,0.3333,21845,196605.0,0.00225945,132.76,auto_finalized
G_c1_9b_hindsight,G,c1,invoice_footer_001,1,10,11,11,18,0.5556,47066,423594.0,0.00476625,141.39,auto_finalized
G_c1_9b_hindsight,G,c1,label_formatter_001,1,4,5,5,18,0.2222,20467,184203.0,0.0021000000000000003,110.94,auto_finalized
G_c1_9b_hindsight,G,c1,median_window_001,1,3,4,4,18,0.1667,9233,83097.0,0.00094655,69.97,auto_finalized
G_c1_9b_hindsight,G,c1,milestone_rollup_001,0,0,0,0,18,0.0000,0,0.0,0.0,2.81,
G_c1_9b_hindsight,G,c1,nested_app_001,1,5,6,6,18,0.2778,27262,245358.0,0.00278245,114.76,auto_finalized
G_c1_9b_hindsight,G,c1,owner_recap_001,1,9,10,10,18,0.5000,37085,333765.0,0.0037605500000000005,121.4,auto_finalized
G_c1_9b_hindsight,G,c1,owner_sort_001,1,3,4,4,18,0.1667,14178,127602.0,0.0014453,82.5,auto_finalized
G_c1_9b_hindsight,G,c1,priority_snapshot_001,0,10,12,12,18,0.5556,32012,175734.0,0.0019867,116.72,reviewer_rejected
G_c1_9b_hindsight,G,c1,renewal_preview_001,1,24,27,27,18,1.3333,88282,224901.0,0.00255675,241.57,auto_finalized
G_c1_9b_hindsight,G,c1,risk_score_001,1,3,4,4,18,0.1667,9610,86490.0,0.00097715,65.05,auto_finalized
G_c1_9b_hindsight,G,c1,shipment_preview_001,0,36,38,38,18,2.0000,141988,628164.0,0.00704135,283.38,reviewer_rejected
G_c1_9b_hindsight,G,c1,simple_mean_bug_001,1,3,4,4,18,0.1667,9698,87282.0,0.0009862500000000001,65.19,auto_finalized
G_c1_9b_hindsight,G,c1,status_slug_001,1,3,4,4,18,0.1667,9013,81117.0,0.0009222499999999999,71.78,auto_finalized
G_c1_9b_hindsight,G,c1,team_digest_001,1,4,5,5,18,0.2222,21944,197496.0,0.0022552500000000003,123.42,auto_finalized
G_c1_9b_hindsight,G,c1,workspace_digest_001,1,6,7,7,18,0.3333,23890,215010.0,0.0024293,91.89,auto_finalized
G_c2_9b_hindsight,G,c2,assignee_board_001,0,36,38,38,18,2.0000,172341,624645.0,0.00699125,331.91,reviewer_rejected
G_c2_9b_hindsight,G,c2,campaign_header_001,1,17,19,19,18,0.9444,87875,790875.0,0.00891135,225.79,auto_finalized
G_c2_9b_hindsight,G,c2,comment_highlight_001,1,4,5,5,18,0.2222,13150,118350.0,0.0013414499999999999,75.13,auto_finalized
G_c2_9b_hindsight,G,c2,dispatch_preview_001,0,22,24,24,18,1.2222,103447,127116.0,0.00147615,256.07,reviewer_rejected
G_c2_9b_hindsight,G,c2,fee_rounding_001,1,4,5,5,18,0.2222,11261,101349.0,0.0011447,67.44,auto_finalized
G_c2_9b_hindsight,G,c2,headline_api_001,0,24,42,42,18,1.3333,256241,1332504.0,0.015102,702.66,reviewer_rejected
G_c2_9b_hindsight,G,c2,incident_brief_c2_001,1,3,4,4,18,0.1667,10155,91395.0,0.0010411,76.37,auto_finalized
G_c2_9b_hindsight,G,c2,invoice_summary_001,1,4,5,5,18,0.2222,13260,119340.0,0.0013457,66.85,auto_finalized
G_c2_9b_hindsight,G,c2,label_join_001,1,4,5,5,18,0.2222,10893,98037.0,0.0011084,71.51,auto_finalized
G_c2_9b_hindsight,G,c2,partner_brief_001,1,8,9,9,18,0.4444,24122,217098.0,0.0024517500000000004,104.88,auto_finalized
G_c2_9b_hindsight,G,c2,profile_preview_001,1,21,23,23,18,1.1667,88828,163701.0,0.0018581500000000003,254.84,auto_finalized
G_c2_9b_hindsight,G,c2,queue_digest_001,1,3,4,4,18,0.1667,9670,87030.0,0.00098815,70.39,auto_finalized
G_c2_9b_hindsight,G,c2,ratio_guard_001,1,4,5,5,18,0.2222,22425,201825.0,0.0023049999999999998,117.11,auto_finalized
G_c2_9b_hindsight,G,c2,renewal_banner_001,1,5,6,6,18,0.2778,14531,130779.0,0.0014877500000000001,89.06,auto_finalized
G_c2_9b_hindsight,G,c2,retry_slot_001,1,3,4,4,18,0.1667,9223,83007.0,0.0009447500000000001,71.05,auto_finalized
G_c2_9b_hindsight,G,c2,shipment_digest_001,1,4,5,5,18,0.2222,12694,114246.0,0.00129435,73.85,auto_finalized
G_c2_9b_hindsight,G,c2,sprint_rollup_001,1,6,7,7,18,0.3333,17792,160128.0,0.0018043000000000002,81.87,auto_finalized
G_c2_9b_hindsight,G,c2,tag_visibility_001,1,4,5,5,18,0.2222,11244,101196.0,0.0011436000000000003,67.99,auto_finalized
G_c2_9b_hindsight,G,c2,timeline_caption_001,0,36,38,38,18,2.0000,184836,634383.0,0.007151400000000001,424.79,reviewer_rejected
G_c2_9b_hindsight,G,c2,window_center_001,1,3,4,4,18,0.1667,8797,79173.0,0.0008941,62.49,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,board_rollup_001,1,4,5,5,18,0.2222,13289,119601.0,0.0013617000000000002,83.47,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,budget_snapshot_001,0,36,38,38,18,2.0000,185263,1003419.0,0.011238900000000001,331.84,reviewer_rejected
G_strict_c1_9b_hindsight,G_strict,c1,contact_card_001,0,29,31,31,18,1.6111,144494,919251.0,0.010343499999999999,291.0,reviewer_rejected
