run_id,variant,case_set,instance_id,solved,steps_used,steps_allowed,solve_fraction,total_tokens,cost_bpt,stopped_reason
P_c3_best_combined,P,c3,c3_initials_join_001,0,14,18,0.7778,80100,2719620.0,reviewer_rejected
P_c3_best_combined,P,c3,c3_slug_tail_001,1,3,18,0.1667,8491,351030.0,auto_finalized
P_c3_best_combined,P,c3,c3_title_case_001,1,5,18,0.2778,18359,637890.0,auto_finalized
P_c3_best_combined,P,c3,escalation_caption_001,0,18,18,1.0000,72934,2459640.0,reviewer_rejected
P_c3_best_combined,P,c3,invoice_alerts_medium_c3_001,1,4,18,0.2222,13612,667560.0,auto_finalized
P_c3_best_combined,P,c3,ledger_preview_001,1,4,18,0.2222,10798,419880.0,auto_finalized
P_c3_best_combined,P,c3,oncall_brief_medium_c3_001,1,5,18,0.2778,22127,776940.0,auto_finalized
P_c3_best_combined,P,c3,quota_snapshot_medium_c3_001,1,4,18,0.2222,11788,447240.0,auto_finalized
P_c3_best_combined,P,c3,release_notes_medium_c3_001,1,4,18,0.2222,11718,448920.0,auto_finalized
P_c3_best_combined,P,c3,roster_signature_001,0,7,18,0.3889,105793,3552690.0,reviewer_rejected
P_c3_best_combined,P,c3,segment_badge_001,0,17,18,0.9444,77260,2636580.0,reviewer_rejected
P_c3_best_combined,P,c3,ticket_digest_medium_c3_001,1,4,18,0.2222,20561,866760.0,auto_finalized
P_c3_best_combined,P,c3,transfer_digest_001,0,13,18,0.7222,132762,4509270.0,reviewer_rejected
P_c3_best_combined,P,c3,uptime_rollup_medium_c3_001,1,4,18,0.2222,21023,896640.0,auto_finalized
